site_name,target_date,lat,lon,fires_7d_count,fires_30d_count,fire_max_brightness_7d,fire_avg_brightness_7d,fire_max_frp_7d,fire_avg_frp_7d,fires_persistent_days,days_since_last_fire,temp_mean,temp_max,humidity_mean,humidity_min,wind_max,rain_total,dry_days,latitude,longitude,month,season,label,label_meta_detections,label_meta_max_brightness
München,2024-06-10 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,17.02857142857143,24.9,79.71428571428571,49,17.7,64.5,2,48.1351,11.582,6,2,0,0,0.0
Bangkok,2024-10-14 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,27.842857142857145,32.2,81.71428571428571,57,17.7,29.0,2,13.7563,100.5018,10,3,0,0,0.0
München,2024-06-03 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,13.557142857142855,21.3,82.85714285714286,44,31.1,168.5,1,48.1351,11.582,6,2,0,0,0.0
Jakarta,2025-04-14 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,27.157142857142855,32.0,84.14285714285714,60,10.7,60.099999999999994,0,-6.2088,106.8456,4,1,0,0,0.0
Managua,2025-09-22 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,26.88571428571429,33.2,83.85714285714286,51,19.1,79.3,0,12.1364,-86.2514,9,3,0,0,0.0
Anchorage,2024-06-10 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,11.671428571428569,18.1,74.14285714285714,45,18.7,19.4,6,61.2181,-149.9003,6,2,0,0,0.0
Frankfurt,2025-05-19 00:00:00+00:00,50.1109,8.6821,0,0,0.0,0.0,0.0,0.0,0,999,15.914285714285711,25.8,44.714285714285715,17,21.8,5.8,6,50.1109,8.6821,5,1,0,0,0.0
Jakarta,2025-08-25 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,26.928571428571427,32.2,79.14285714285714,51,13.5,45.2,0,-6.2088,106.8456,8,2,0,0,0.0
Osaka,2024-01-22 00:00:00+00:00,34.6937,135.5023,0,0,0.0,0.0,0.0,0.0,0,999,7.1571428571428575,13.5,75.85714285714286,43,33.2,30.3,3,34.6937,135.5023,1,0,0,0,0.0
Seattle,2024-11-04 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,9.128571428571428,12.9,86.14285714285714,55,28.0,38.900000000000006,3,47.6062,-122.3321,11,3,0,0,0.0
Port-au-Prince,2024-07-29 00:00:00+00:00,18.5944,-72.3074,0,0,0.0,0.0,0.0,0.0,0,999,31.157142857142855,37.5,51.714285714285715,27,32.2,0.4,7,18.5944,-72.3074,7,2,0,0,0.0
Tokyo,2024-01-22 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,6.142857142857143,14.6,56.42857142857143,20,54.4,33.2,5,35.6762,139.6503,1,0,0,0,0.0
Brisbane,2025-10-27 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,23.957142857142856,34.7,71.85714285714286,34,16.6,14.6,5,-27.4698,153.0251,10,3,0,0,0.0
Santiago,2025-09-08 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,10.614285714285714,18.4,82.28571428571429,48,8.4,0.2,7,-33.4489,-70.6693,9,3,0,0,0.0
Quito,2025-03-03 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,11.885714285714284,18.4,88.14285714285714,52,11.6,198.9,0,-0.1807,-78.4678,3,1,0,0,0.0
Quito,2025-07-07 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,11.828571428571431,18.4,62.0,31,15.5,1.6,7,-0.1807,-78.4678,7,2,0,0,0.0
Wellington,2024-07-08 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,10.157142857142857,14.2,74.85714285714286,54,61.4,15.5,4,-41.2865,174.7762,7,2,0,0,0.0
Sacramento,2025-06-09 00:00:00+00:00,38.5816,-121.4944,1,1,354.3,354.3,57.7,57.7,1,3,22.957142857142856,36.5,51.285714285714285,14,19.6,0.0,7,38.5816,-121.4944,6,2,1,2,337.8
Port-au-Prince,2024-05-27 00:00:00+00:00,18.5944,-72.3074,0,0,0.0,0.0,0.0,0.0,0,999,28.41428571428571,36.0,65.28571428571429,34,23.6,26.6,6,18.5944,-72.3074,5,1,0,0,0.0
München,2024-09-16 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,10.971428571428572,18.2,82.14285714285714,54,24.8,84.6,0,48.1351,11.582,9,3,0,0,0.0
Hamburg,2024-07-08 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,15.414285714285715,25.1,75.28571428571429,46,29.0,23.099999999999994,2,53.5511,9.9937,7,2,0,0,0.0
Houston,2024-09-16 00:00:00+00:00,29.7604,-95.3698,0,3,0.0,0.0,0.0,0.0,0,999,25.985714285714288,32.8,77.0,51,23.7,26.8,5,29.7604,-95.3698,9,3,1,2,319.8
Managua,2025-01-20 00:00:00+00:00,12.1364,-86.2514,1,1,347.3,347.3,63.4,63.4,1,4,27.785714285714285,33.6,65.0,34,30.2,5.800000000000001,5,12.1364,-86.2514,1,0,0,0,0.0
Auckland,2024-02-05 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,20.38571428571429,26.5,69.0,41,47.6,12.0,3,-36.8485,174.7633,2,0,0,0,0.0
Jakarta,2025-10-27 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,27.67142857142857,34.5,79.42857142857143,43,13.3,78.30000000000001,1,-6.2088,106.8456,10,3,0,0,0.0
Quito,2024-10-07 00:00:00+00:00,-0.1807,-78.4678,0,7,0.0,0.0,0.0,0.0,0,999,11.828571428571427,19.0,80.85714285714286,43,14.2,72.1,1,-0.1807,-78.4678,10,3,0,0,0.0
Managua,2024-11-25 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,25.957142857142856,30.4,81.71428571428571,55,21.6,11.3,2,12.1364,-86.2514,11,3,0,0,0.0
Quito,2025-06-02 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,12.142857142857144,18.4,80.42857142857143,48,12.9,35.5,3,-0.1807,-78.4678,6,2,0,0,0.0
Tokyo,2025-09-08 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,28.428571428571427,36.6,73.14285714285714,38,19.2,84.60000000000001,5,35.6762,139.6503,9,3,0,0,0.0
Anchorage,2024-03-18 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,-3.6285714285714286,3.1,78.71428571428571,56,14.7,6.8,5,61.2181,-149.9003,3,1,0,0,0.0
Wellington,2024-02-05 00:00:00+00:00,-41.2865,174.7762,0,0,0.0,0.0,0.0,0.0,0,999,16.95714285714286,21.7,74.57142857142857,39,55.6,13.3,5,-41.2865,174.7762,2,0,0,0,0.0
Los Angeles,2025-08-25 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,26.32857142857143,38.8,56.57142857142857,20,14.1,0.0,7,34.0522,-118.2437,8,2,0,0,0.0
Anchorage,2024-12-09 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,-2.2714285714285714,2.3,89.42857142857143,76,20.0,10.1,5,61.2181,-149.9003,12,0,0,0,0.0
Jakarta,2025-09-15 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,27.17142857142857,33.8,79.42857142857143,41,12.9,50.2,1,-6.2088,106.8456,9,3,0,0,0.0
Denver,2025-07-07 00:00:00+00:00,39.7392,-104.9903,0,0,0.0,0.0,0.0,0.0,0,999,25.12857142857143,35.4,35.714285714285715,10,20.2,2.2,6,39.7392,-104.9903,7,2,0,0,0.0
Bangkok,2025-02-24 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,28.185714285714283,35.9,74.14285714285714,37,13.4,40.3,0,13.7563,100.5018,2,0,0,0,0.0
Manila,2024-07-08 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,27.72857142857143,33.1,84.0,57,18.7,70.9,0,14.5995,120.9842,7,2,0,0,0.0
Melbourne,2024-05-27 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,10.214285714285714,15.4,88.28571428571429,62,16.7,8.9,5,-37.8136,144.9631,5,1,0,0,0.0
Santiago,2024-04-15 00:00:00+00:00,-33.4489,-70.6693,2,2,373.7,367.95,227.9,193.45,1,6,16.1,27.4,59.142857142857146,27,18.7,1.7000000000000002,7,-33.4489,-70.6693,4,1,0,0,0.0
Sydney,2024-12-16 00:00:00+00:00,-33.8688,151.2093,0,0,0.0,0.0,0.0,0.0,0,999,22.214285714285715,29.4,79.28571428571429,35,26.2,4.6,5,-33.8688,151.2093,12,0,0,0,0.0
Bangkok,2025-04-14 00:00:00+00:00,13.7563,100.5018,0,1,0.0,0.0,0.0,0.0,0,999,29.64285714285714,36.4,74.57142857142857,42,13.0,17.0,2,13.7563,100.5018,4,1,0,0,0.0
Brisbane,2024-09-09 00:00:00+00:00,-27.4698,153.0251,2,4,318.2,317.54999999999995,46.1,43.1,1,7,18.442857142857143,32.9,67.57142857142857,25,22.5,0.0,7,-27.4698,153.0251,9,3,1,2,333.8
Jakarta,2024-05-27 00:00:00+00:00,-6.2088,106.8456,0,0,0.0,0.0,0.0,0.0,0,999,27.28571428571428,34.2,85.0,50,11.6,86.8,2,-6.2088,106.8456,5,1,0,0,0.0
Auckland,2024-11-04 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,14.828571428571427,19.5,71.71428571428571,46,34.2,16.2,3,-36.8485,174.7633,11,3,0,0,0.0
New Orleans,2024-08-19 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,30.2,35.8,72.28571428571429,41,18.3,29.8,5,29.9511,-90.0715,8,2,0,0,0.0
Melbourne,2024-12-30 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,19.785714285714285,38.5,56.285714285714285,10,28.3,12.3,4,-37.8136,144.9631,12,0,0,0,0.0
Berlin,2024-01-15 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,-3.1000000000000005,2.8,82.14285714285714,37,28.9,6.6000000000000005,5,52.52,13.405,1,0,0,0,0.0
Managua,2025-04-28 00:00:00+00:00,12.1364,-86.2514,11,26,364.0,335.2090909090909,87.9,46.9,5,2,29.342857142857145,36.5,59.0,26,24.8,1.0,7,12.1364,-86.2514,4,1,1,6,339.4
Managua,2024-08-05 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,27.6,33.4,79.57142857142857,50,29.5,29.3,2,12.1364,-86.2514,8,2,0,0,0.0
Hamburg,2025-07-21 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,19.257142857142856,27.5,81.28571428571429,49,19.5,15.4,2,53.5511,9.9937,7,2,0,0,0.0
Berlin,2025-04-07 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,8.042857142857143,19.9,69.42857142857143,31,22.1,0.9,7,52.52,13.405,4,1,0,0,0.0
Melbourne,2024-10-07 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,13.971428571428572,24.6,73.57142857142857,39,35.7,23.4,3,-37.8136,144.9631,10,3,1,2,349.6
San Francisco,2024-04-15 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,12.442857142857145,22.6,79.85714285714286,55,30.2,18.1,5,37.7749,-122.4194,4,1,1,1,332.7
San Francisco,2025-08-04 00:00:00+00:00,37.7749,-122.4194,0,0,0.0,0.0,0.0,0.0,0,999,15.414285714285713,21.5,82.71428571428571,47,24.2,0.0,7,37.7749,-122.4194,8,2,0,0,0.0
Tampa,2024-07-08 00:00:00+00:00,27.9506,-82.4572,0,0,0.0,0.0,0.0,0.0,0,999,28.385714285714283,34.5,78.28571428571429,47,16.5,33.3,1,27.9506,-82.4572,7,2,0,0,0.0
Anchorage,2024-05-20 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,7.6571428571428575,13.5,72.28571428571429,39,17.7,4.6000000000000005,5,61.2181,-149.9003,5,1,0,0,0.0
Managua,2024-05-13 00:00:00+00:00,12.1364,-86.2514,4,23,351.1,342.0,56.5,41.85,2,4,30.085714285714285,37.4,70.28571428571429,31,24.8,18.0,3,12.1364,-86.2514,5,1,1,1,330.4
Sydney,2025-09-29 00:00:00+00:00,-33.8688,151.2093,0,0,0.0,0.0,0.0,0.0,0,999,18.071428571428573,31.6,50.714285714285715,10,27.1,5.6,6,-33.8688,151.2093,9,3,0,0,0.0
Manila,2024-02-12 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,27.485714285714288,33.3,66.28571428571429,37,23.2,4.300000000000001,5,14.5995,120.9842,2,0,1,1,326.2
Brisbane,2025-09-22 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,19.657142857142855,28.5,76.85714285714286,35,14.8,0.5,7,-27.4698,153.0251,9,3,0,0,0.0
Tokyo,2024-01-15 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,4.242857142857143,13.6,54.285714285714285,20,41.2,1.3,6,35.6762,139.6503,1,0,0,0,0.0
Hamburg,2024-08-26 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,18.885714285714283,27.9,69.71428571428571,46,34.9,13.499999999999998,5,53.5511,9.9937,8,2,0,0,0.0
Anchorage,2024-01-01 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,-15.071428571428571,-8.1,74.57142857142857,46,17.3,3.4,5,61.2181,-149.9003,1,0,0,0,0.0
Santiago,2024-04-08 00:00:00+00:00,-33.4489,-70.6693,0,0,0.0,0.0,0.0,0.0,0,999,18.72857142857143,29.0,50.857142857142854,17,22.4,0.0,7,-33.4489,-70.6693,4,1,1,2,373.7
New Orleans,2024-07-15 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,28.142857142857142,33.3,81.0,49,24.0,53.4,1,29.9511,-90.0715,7,2,0,0,0.0
Miami,2025-03-17 00:00:00+00:00,25.7617,-80.1918,1,1,342.5,342.5,61.5,61.5,1,4,22.75714285714286,30.2,67.42857142857143,24,28.9,13.600000000000001,4,25.7617,-80.1918,3,1,1,15,383.9
Houston,2024-08-26 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,29.17142857142857,36.4,74.0,40,22.3,18.4,5,29.7604,-95.3698,8,2,1,2,357.7
Bangkok,2024-09-23 00:00:00+00:00,13.7563,100.5018,0,0,0.0,0.0,0.0,0.0,0,999,27.52857142857143,32.9,84.0,63,22.0,79.4,0,13.7563,100.5018,9,3,0,0,0.0
München,2025-02-17 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,0.9285714285714283,11.9,85.28571428571429,58,15.8,17.5,3,48.1351,11.582,2,0,0,0,0.0
Berlin,2024-01-01 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,7.057142857142858,10.6,82.42857142857143,55,32.6,33.6,2,52.52,13.405,1,0,0,0,0.0
Miami,2025-10-13 00:00:00+00:00,25.7617,-80.1918,0,0,0.0,0.0,0.0,0.0,0,999,25.685714285714287,30.3,85.28571428571429,62,19.6,61.400000000000006,0,25.7617,-80.1918,10,3,0,0,0.0
Hamburg,2024-01-01 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,7.071428571428572,11.0,83.28571428571429,68,33.4,24.900000000000002,0,53.5511,9.9937,1,0,0,0,0.0
San Jose CR,2024-09-23 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,19.900000000000002,27.3,90.28571428571429,62,13.0,96.6,1,9.9281,-84.0907,9,3,0,0,0.0
Houston,2025-06-16 00:00:00+00:00,29.7604,-95.3698,0,0,0.0,0.0,0.0,0.0,0,999,26.371428571428567,32.5,85.0,63,18.4,133.1,0,29.7604,-95.3698,6,2,0,0,0.0
San Jose CR,2024-11-25 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,19.471428571428568,26.0,84.28571428571429,55,15.2,74.3,1,9.9281,-84.0907,11,3,0,0,0.0
Los Angeles,2025-04-14 00:00:00+00:00,34.0522,-118.2437,0,0,0.0,0.0,0.0,0.0,0,999,19.442857142857143,30.9,57.42857142857143,18,12.9,0.0,7,34.0522,-118.2437,4,1,0,0,0.0
Miami,2024-08-05 00:00:00+00:00,25.7617,-80.1918,0,0,0.0,0.0,0.0,0.0,0,999,28.342857142857145,32.5,78.14285714285714,60,38.1,79.7,1,25.7617,-80.1918,8,2,0,0,0.0
Quito,2024-10-21 00:00:00+00:00,-0.1807,-78.4678,0,1,0.0,0.0,0.0,0.0,0,999,12.814285714285715,21.2,74.28571428571429,31,14.8,18.9,4,-0.1807,-78.4678,10,3,0,0,0.0
Phoenix,2024-10-28 00:00:00+00:00,33.4484,-112.074,0,3,0.0,0.0,0.0,0.0,0,999,24.914285714285715,36.2,22.857142857142858,8,13.8,0.0,7,33.4484,-112.074,10,3,0,0,0.0
Tokyo,2024-12-09 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,9.342857142857143,15.6,72.42857142857143,44,19.4,2.9,5,35.6762,139.6503,12,0,0,0,0.0
Seattle,2025-08-25 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,19.928571428571427,30.0,62.42857142857143,31,17.1,0.0,7,47.6062,-122.3321,8,2,0,0,0.0
Sacramento,2025-04-07 00:00:00+00:00,38.5816,-121.4944,0,2,0.0,0.0,0.0,0.0,0,999,12.528571428571427,22.9,68.71428571428571,28,23.1,14.799999999999999,5,38.5816,-121.4944,4,1,1,3,356.5
San Jose CR,2024-03-18 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,22.071428571428573,28.6,69.28571428571429,43,17.9,7.5,4,9.9281,-84.0907,3,1,0,0,0.0
Hamburg,2025-07-07 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,20.37142857142857,34.5,62.714285714285715,25,27.3,13.600000000000001,4,53.5511,9.9937,7,2,0,0,0.0
Anchorage,2025-08-04 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,16.285714285714285,23.8,78.42857142857143,43,16.2,21.6,5,61.2181,-149.9003,8,2,0,0,0.0
Manila,2025-07-07 00:00:00+00:00,14.5995,120.9842,0,0,0.0,0.0,0.0,0.0,0,999,27.014285714285712,30.0,85.14285714285714,71,22.2,104.39999999999998,0,14.5995,120.9842,7,2,0,0,0.0
New Orleans,2024-04-22 00:00:00+00:00,29.9511,-90.0715,0,0,0.0,0.0,0.0,0.0,0,999,22.714285714285715,28.0,79.85714285714286,48,35.3,5.6000000000000005,6,29.9511,-90.0715,4,1,1,1,330.1
Phoenix,2024-08-26 00:00:00+00:00,33.4484,-112.074,0,0,0.0,0.0,0.0,0.0,0,999,34.785714285714285,43.3,30.428571428571427,11,27.8,5.7,6,33.4484,-112.074,8,2,0,0,0.0
Lima,2024-05-20 00:00:00+00:00,-12.0464,-77.0428,0,0,0.0,0.0,0.0,0.0,0,999,18.285714285714285,21.2,84.71428571428571,69,26.8,0.0,7,-12.0464,-77.0428,5,1,0,0,0.0
Quito,2024-05-27 00:00:00+00:00,-0.1807,-78.4678,0,0,0.0,0.0,0.0,0.0,0,999,12.799999999999999,19.5,84.0,51,12.4,57.5,1,-0.1807,-78.4678,5,1,0,0,0.0
Anchorage,2024-04-01 00:00:00+00:00,61.2181,-149.9003,0,0,0.0,0.0,0.0,0.0,0,999,0.942857142857143,6.8,83.71428571428571,56,41.2,22.0,1,61.2181,-149.9003,4,1,0,0,0.0
Melbourne,2024-09-16 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,11.62857142857143,19.6,71.42857142857143,49,30.7,13.700000000000001,5,-37.8136,144.9631,9,3,0,0,0.0
Sacramento,2025-07-28 00:00:00+00:00,38.5816,-121.4944,0,3,0.0,0.0,0.0,0.0,0,999,21.057142857142853,32.0,58.857142857142854,26,17.8,4.0,5,38.5816,-121.4944,7,2,0,0,0.0
Managua,2025-08-25 00:00:00+00:00,12.1364,-86.2514,0,0,0.0,0.0,0.0,0.0,0,999,28.285714285714285,34.0,74.14285714285714,47,23.1,24.099999999999998,1,12.1364,-86.2514,8,2,0,0,0.0
San Jose CR,2024-03-11 00:00:00+00:00,9.9281,-84.0907,0,2,0.0,0.0,0.0,0.0,0,999,22.471428571428568,31.0,68.71428571428571,31,15.2,1.2000000000000002,7,9.9281,-84.0907,3,1,0,0,0.0
Honolulu,2025-06-23 00:00:00+00:00,21.3099,-157.8581,0,0,0.0,0.0,0.0,0.0,0,999,25.171428571428574,29.6,68.14285714285714,46,28.9,5.1000000000000005,3,21.3099,-157.8581,6,2,0,0,0.0
Melbourne,2025-10-27 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,14.171428571428569,21.0,72.28571428571429,39,39.5,48.4,3,-37.8136,144.9631,10,3,0,0,0.0
Phoenix,2025-08-04 00:00:00+00:00,33.4484,-112.074,0,0,0.0,0.0,0.0,0.0,0,999,37.371428571428574,45.2,16.0,5,15.5,0.0,7,33.4484,-112.074,8,2,0,0,0.0
Brisbane,2024-03-25 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,22.2,29.2,81.57142857142857,56,26.8,48.7,2,-27.4698,153.0251,3,1,0,0,0.0
Tokyo,2025-08-11 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,30.28571428571429,38.5,66.57142857142857,31,23.3,12.700000000000001,4,35.6762,139.6503,8,2,0,0,0.0
München,2024-01-15 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,-6.3428571428571425,1.0,85.57142857142857,58,17.4,0.2,7,48.1351,11.582,1,0,0,0,0.0
Miami,2025-04-21 00:00:00+00:00,25.7617,-80.1918,0,0,0.0,0.0,0.0,0.0,0,999,24.499999999999996,28.6,57.285714285714285,37,25.0,0.4,7,25.7617,-80.1918,4,1,1,2,327.2
Seattle,2024-12-23 00:00:00+00:00,47.6062,-122.3321,0,0,0.0,0.0,0.0,0.0,0,999,8.385714285714286,13.4,82.85714285714286,60,40.7,77.5,0,47.6062,-122.3321,12,0,0,0,0.0
Auckland,2024-12-23 00:00:00+00:00,-36.8485,174.7633,0,0,0.0,0.0,0.0,0.0,0,999,19.114285714285717,24.2,71.42857142857143,46,28.0,39.900000000000006,3,-36.8485,174.7633,12,0,0,0,0.0
Phoenix,2024-08-05 00:00:00+00:00,33.4484,-112.074,0,0,0.0,0.0,0.0,0.0,0,999,36.7,45.5,28.714285714285715,8,30.5,2.0,6,33.4484,-112.074,8,2,1,6,350.0
Sacramento,2024-10-21 00:00:00+00:00,38.5816,-121.4944,1,4,340.5,340.5,55.0,55.0,1,7,19.357142857142858,30.1,48.142857142857146,11,28.5,9.0,6,38.5816,-121.4944,10,3,1,5,340.8
Santiago,2024-01-22 00:00:00+00:00,-33.4489,-70.6693,1,2,344.4,344.4,37.9,37.9,1,3,23.142857142857142,33.0,42.714285714285715,15,23.5,0.0,7,-33.4489,-70.6693,1,0,1,6,391.5
Berlin,2024-02-26 00:00:00+00:00,52.52,13.405,0,0,0.0,0.0,0.0,0.0,0,999,7.142857142857143,11.4,80.14285714285714,44,30.2,14.399999999999999,3,52.52,13.405,2,0,0,0,0.0
Hamburg,2024-09-23 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,15.985714285714284,22.5,78.42857142857143,46,18.0,0.2,7,53.5511,9.9937,9,3,0,0,0.0
München,2024-03-18 00:00:00+00:00,48.1351,11.582,0,0,0.0,0.0,0.0,0.0,0,999,8.185714285714287,15.9,79.42857142857143,50,25.6,18.500000000000004,3,48.1351,11.582,3,1,0,0,0.0
Tokyo,2024-12-02 00:00:00+00:00,35.6762,139.6503,0,0,0.0,0.0,0.0,0.0,0,999,10.028571428571428,18.6,69.0,37,14.2,44.900000000000006,5,35.6762,139.6503,12,0,0,0,0.0
Brisbane,2025-09-15 00:00:00+00:00,-27.4698,153.0251,0,0,0.0,0.0,0.0,0.0,0,999,17.599999999999998,27.4,70.42857142857143,33,24.3,1.7000000000000002,6,-27.4698,153.0251,9,3,0,0,0.0
Melbourne,2024-03-04 00:00:00+00:00,-37.8136,144.9631,0,0,0.0,0.0,0.0,0.0,0,999,19.54285714285714,34.0,62.857142857142854,30,31.4,1.7000000000000002,6,-37.8136,144.9631,3,1,0,0,0.0
Mexico City,2025-03-24 00:00:00+00:00,19.4326,-99.1332,0,3,0.0,0.0,0.0,0.0,0,999,18.32857142857143,28.9,45.0,9,17.9,5.5,4,19.4326,-99.1332,3,1,1,4,356.7
Hamburg,2024-01-15 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,-1.8285714285714287,3.6,92.14285714285714,72,26.1,9.3,5,53.5511,9.9937,1,0,0,0,0.0
Sacramento,2024-11-18 00:00:00+00:00,38.5816,-121.4944,0,10,0.0,0.0,0.0,0.0,0,999,10.342857142857143,17.4,75.28571428571429,29,18.0,21.5,3,38.5816,-121.4944,11,3,1,4,355.7
Tampa,2024-09-09 00:00:00+00:00,27.9506,-82.4572,0,3,0.0,0.0,0.0,0.0,0,999,26.51428571428571,31.8,86.42857142857143,64,18.4,44.199999999999996,1,27.9506,-82.4572,9,3,0,0,0.0
Santiago,2024-04-22 00:00:00+00:00,-33.4489,-70.6693,0,2,0.0,0.0,0.0,0.0,0,999,17.185714285714287,29.6,55.57142857142857,12,16.9,7.2,6,-33.4489,-70.6693,4,1,0,0,0.0
Sacramento,2024-05-27 00:00:00+00:00,38.5816,-121.4944,1,10,319.6,319.6,37.2,37.2,1,1,19.95714285714286,31.6,46.42857142857143,11,20.6,0.0,7,38.5816,-121.4944,5,1,1,1,359.7
Mexico City,2024-09-09 00:00:00+00:00,19.4326,-99.1332,0,1,0.0,0.0,0.0,0.0,0,999,17.142857142857146,23.9,79.0,47,25.5,59.9,0,19.4326,-99.1332,9,3,0,0,0.0
Berlin,2024-09-23 00:00:00+00:00,52.52,13.405,0,3,0.0,0.0,0.0,0.0,0,999,17.342857142857138,25.3,71.0,32,25.3,6.6,6,52.52,13.405,9,3,0,0,0.0
San Jose CR,2025-10-13 00:00:00+00:00,9.9281,-84.0907,0,0,0.0,0.0,0.0,0.0,0,999,19.157142857142855,25.6,88.42857142857143,59,12.7,98.6,0,9.9281,-84.0907,10,3,0,0,0.0
Hamburg,2025-05-19 00:00:00+00:00,53.5511,9.9937,0,0,0.0,0.0,0.0,0.0,0,999,13.685714285714285,21.5,54.857142857142854,23,21.3,1.2999999999999998,7,53.5511,9.9937,5,1,0,0,0.0
